Ro,Theta,Phi,3,4,5,6,7,8
1.9715286304033226,-1.2658036693199906,0.6148085307534735,0.028,-1.695,10.525,-301.62,23.05,1.0
5.115669077891963,0.19992696453982622,0.7311324115563309,1.588,1.749,4.533,-301.62,22.18,1.0
6.6396343319417825,0.9143616713462264,0.4786911136269622,-5.353,-12.282,-12.592,-301.6,40.19,1.0
5.7896005794009655,0.3587793452944193,0.5935189364296239,-13.292,-1.517,-2.567,-301.54,38.07,1.0
4.469064023182035,0.4904039618445947,0.690403391565789,-13.778,15.354,0.2,-301.48,29.12,1.0
5.416012531318589,0.519564982831963,1.185627579045831,20.187,-4.833,12.12,-301.47,35.03,1.0
2.632098726529839,1.1926142513522098,0.4901753062990088,13.138,-6.3,9.788,-301.47,36.37,1.0
4.005549458775912,0.8418549856710775,0.28888321843514236,4.418,-20.272,-0.944,-301.46,32.62,1.0
7.830382415827467,0.5524904403663807,0.7047141426392057,-0.335,3.489,4.261,-301.41,31.58,1.0
7.490139929033369,0.24231188997549083,0.8482884668087994,-8.897,2.815,11.897,-301.38,41.34,1.0
5.213805908978584,0.07249478735798609,1.5314175961521812,4.453,4.617,11.943,-301.36,22.35,1.0
4.596950853022033,0.9515357074345678,0.5803046608827617,3.174,17.343,-4.083,-301.36,24.51,1.0
5.550072046000844,0.0889458520016858,1.0391199680816758,4.224,2.177,12.644,-301.35,26.19,1.0
6.954973035792446,0.17868460051143104,0.8893029176500524,14.997,-10.246,-10.521,-301.35,44.72,1.0
3.3170043725476157,1.0726362183627571,0.36339409448705606,5.732,-0.354,-14.875,-301.29,35.69,1.0
6.028894987748584,0.8301213189533335,0.580782067849287,26.919,7.828,9.722,-301.23,31.74,1.0
5.159640060517788,0.1819462901292813,1.1127296095617778,3.826,-21.241,8.327,-301.2,29.43,1.0
6.6760498254207175,0.5627376804057544,0.7497233712957841,-4.434,5.824,-15.322,-301.17,41.55,1.0
4.769336012297728,0.35972840175931725,0.8648767573811268,-7.14,-7.361,-18.748,-301.04,33.42,1.0
5.781098252140331,0.31307970262192375,1.2283552758576568,2.293,-9.965,1.464,-301.01,24.25,1.0
4.469604426389432,0.4808759781865346,1.4442102185145747,0.946,1.055,10.321,-300.93,33.36,1.0
5.085529061110555,0.2627202610629767,1.1608690782712552,-7.197,-12.51,10.561,-300.86,24.02,1.0
5.4418752591179445,0.7927370216003232,0.9169401700456581,2.19,6.088,8.633,-300.85,38.43,1.0
3.207110662013396,0.49175598268755844,1.0000330845310248,23.19,-3.541,-5.457,-300.81,42.13,1.0
4.591525907212111,1.3907186265954192,0.3080839586344532,-5.74,-6.444,-1.516,-300.79,33.11,1.0
3.4802551598984803,0.8436057680473896,1.3715292100557086,7.959,4.535,-10.708,-300.78,42.84,1.0
3.6796674655327215,0.7003260247899422,1.6214720472136375,5.543,-10.489,-12.373,-300.78,37.03,1.0
2.5128418498584426,0.15843240259573324,1.49723552483058,6.785,-0.542,-9.059,-300.76,41.49,1.0
3.948195109426585,0.449025728259416,0.7270722025970822,4.664,-15.902,1.387,-300.76,30.19,1.0
5.594357276703017,0.416529848916808,1.5971831165818073,19.478,7.095,1.1,-300.59,35.39,1.0
6.074181472643042,0.6182211563055494,0.15565057449183434,3.656,-0.276,-2.308,-300.48,15.89,1.0
4.6273458015799935,0.5541201495072466,0.889398342267775,1.682,-9.159,1.889,-300.46,35.95,1.0
4.963800809067584,0.42150346819511697,1.5276083253610258,8.695,2.95,-5.546,-300.41,31.84,1.0
8.714111109671485,0.1236564777552663,0.7189427327564161,2.234,9.906,15.267,-300.35,20.66,1.0
6.261395114549153,0.2916920778285743,1.5613893387958628,2.695,-2.559,10.68,-300.32,30.49,1.0
4.287591998196657,0.38265586906956706,0.9510346461766028,-20.616,3.771,8.818,-300.31,36.07,1.0
5.619739474628695,0.19176251932061056,1.248428165668031,-4.276,-8.583,12.423,-300.3,20.51,1.0
3.577943185490793,1.407488569746633,0.4247320535780275,7.708,-4.774,-3.188,-300.28,30.82,1.0
7.116663352449657,0.42580016363428885,0.9788916953228955,14.084,-13.055,10.166,-300.27,41.58,1.0
3.6852705502988514,0.10726178626691969,1.1135407837253442,10.485,3.201,6.59,-300.21,28.52,1.0
5.292290303677605,1.5104472529611477,0.48418741832794826,-9.01,-17.275,0.15,-300.19,41.13,1.0
5.217908307243429,0.16926291477516667,1.3998819445940207,-11.474,-11.034,5.947,-300.12,21.55,1.0
5.428442849924829,0.5600810662705125,0.9182020278701095,2.333,10.884,-11.659,-300.11,40.83,1.0
5.5790222519990005,0.21124745883557522,0.9663380451289177,1.839,-7.335,14.223,-300.09,32.7,1.0
5.217510632274744,0.5718150068542727,1.0891853666062694,12.467,-14.755,3.699,-300.09,41.41,1.0
3.555473076272692,1.258550498198056,0.5479561192248793,13.257,-12.013,-11.18,-300.07,32.8,1.0
4.797222492870223,0.40546009745179373,0.8515460929095097,-6.691,-4.343,-20.08,-300.02,34.66,1.0
4.390688139597255,0.26057192282440816,1.2337995182638566,15.299,-18.157,-13.425,-299.96,34.14,1.0
8.229518009324726,0.06265605771196621,0.6664668658950209,5.563,4.367,11.312,-299.94,23.99,1.0
6.750159452412957,0.09742417495228743,0.8554808239747732,13.187,-11.463,-10.251,-299.91,45.34,1.0
4.955869962912667,0.422238051358644,0.6962198631899971,4.876,3.877,-3.312,-299.89,22.25,1.0
2.934953749056363,0.7067412827253691,0.6875348025566134,11.28,-10.463,-11.246,-299.89,39.09,1.0
7.323304558367076,0.12547517020805277,0.6046934320738844,6.617,4.349,6.984,-299.85,39.36,1.0
3.102461920491531,1.0223378838566393,0.6038096932985468,-2.823,5.087,-14.772,-299.85,35.33,1.0
2.7365038239878268,-1.4286967464076292,0.07151001290398443,8.21,-0.539,-7.883,-299.84,41.5,1.0
2.569261362668267,-1.4938399050205506,1.3804902811901811,22.149,9.806,7.117,-299.73,38.36,1.0
6.421836880908764,0.24672092981942675,0.543342069570676,4.342,5.081,1.624,-299.72,39.32,1.0
3.039395862650997,0.9255257021522826,0.31886028615727885,7.102,-5.292,-13.247,-299.71,38.84,1.0
3.5371476981884706,1.0988582006112155,1.2382933927266007,4.418,0.718,-10.506,-299.67,43.58,1.0
7.051289638278944,0.6966687879104393,0.5444828085619134,6.106,-10.245,-12.821,-299.66,36.89,1.0
6.111696139477158,0.6638604513020251,0.14409061097644,3.386,-1.168,-2.844,-299.52,15.64,1.0
4.931705102436681,0.5659203282002838,0.6776455207838222,-9.894,-6.47,-8.386,-299.45,30.83,1.0
5.0496517218616175,0.3548165938882234,1.154135635656394,-3.076,-8.134,-5.636,-299.44,28.49,1.0
7.062800880422723,0.533362043560489,0.7407569549379025,-2.073,8.23,-14.054,-299.38,40.84,1.0
7.53490474466665,0.36473193068527254,0.8727968779333602,-13.752,2.518,-3.004,-299.32,45.12,1.0
3.352239059091699,1.2448263881552508,0.6486250905058156,13.82,-7.492,-12.341,-299.3,32.32,1.0
6.249013640383576,0.8830464692522916,0.5817603216507029,26.843,5.157,12.095,-299.26,32.88,1.0
6.764507469143633,0.35508685337668655,0.5879414193678278,5.14,5.249,-2.702,-299.24,39.6,1.0
6.09694574010627,0.583385310729498,0.15639899424853784,3.591,-0.062,-2.375,-299.22,16.17,1.0
6.917686401348359,0.2929746292230088,1.2752715882426866,9.036,0.096,6.805,-299.22,24.84,1.0
2.7908582119663476,0.6314442168873524,0.8461682197067604,1.944,-8.397,-11.586,-299.18,41.56,1.0
6.459886543655392,0.3874468586112035,0.514249041333565,9.096,-0.747,-5.947,-299.12,37.87,1.0
1.7055978698978256,0.646718945730877,1.0615781729738465,12.225,-1.247,-7.848,-299.08,38.0,1.0
6.059840120613744,0.31324505832649324,0.6474736783005666,-0.251,4.779,-18.944,-298.98,41.28,1.0
3.569488302348111,1.351521746815859,0.6187354410879715,9.6,-2.73,-8.678,-298.89,27.22,1.0
1.6400976537084613,-1.539561891719625,1.1610810005627106,7.148,20.989,10.682,-298.89,29.98,1.0
4.026024509935328,0.6986314306800784,1.6062754861715565,10.899,-13.19,-9.14,-298.74,34.69,1.0
6.012344262340606,1.2219915154134031,0.16892991227260834,3.933,-3.742,11.074,-298.73,21.69,1.0
3.1757418417434375,0.5132950678653266,0.9787481907702984,23.061,-3.531,-5.403,-298.72,42.19,1.0
6.500393966837702,0.4981957467541679,1.3912767718693313,20.28,-8.442,-4.998,-298.68,32.85,1.0
4.695353178430777,0.1587802834431806,1.4425075923981292,7.364,4.723,8.773,-298.51,25.26,1.0
6.254821742376037,0.48052948635330267,1.4863065451741049,21.863,2.511,-2.623,-298.5,34.34,1.0
5.975843574032037,1.1778958817354521,0.1762944772302391,3.078,-3.857,10.89,-298.45,21.91,1.0
7.148261084830351,-0.013457182083300438,0.6178142667704001,5.284,3.567,12.147,-298.4,40.83,1.0
3.5995746454963258,1.3207963235868467,0.8643897252565701,10.206,-2.953,-13.161,-298.38,32.02,1.0
7.842791925768528,0.5443537200060828,0.7146652665083002,-1.342,2.804,4.111,-298.37,32.53,1.0
2.3765186661585473,0.8456930747626498,1.052058931736993,-0.168,23.267,-5.286,-298.36,42.48,1.0
7.522137767064626,0.41850427867448176,0.6596357301641199,5.716,6.007,-6.373,-298.31,37.06,1.0
2.385218031229011,0.2833156590495467,1.40735919183727,2.124,6.034,-14.048,-298.24,42.23,1.0
5.0019302025718035,0.9716954484514158,0.40297377192101713,-6.01,-16.259,-13.415,-298.15,30.93,1.0
4.890942002722992,0.5491922849388707,1.2766363964484597,3.054,-17.139,-0.606,-298.13,35.15,1.0
5.421245967976366,0.733959700933265,0.7282096041909488,15.554,9.351,-1.35,-298.02,28.6,1.0
7.46682061815469,0.17904913694119814,1.0432450123086907,6.996,-0.141,-2.907,-298.01,32.77,1.0
4.858536910037835,0.9097216349166486,0.3690978411228855,-6.051,-17.254,-9.817,-298.01,28.56,1.0
4.5280543571825635,0.5002566377355109,0.792970851498183,-16.982,12.684,6.872,-297.98,34.52,1.0
1.6330887942178771,1.1241049548370796,1.0526858903339116,11.554,10.303,-6.197,-297.94,33.02,1.0
1.6587357034500705,0.6292843544207227,1.5868634715541867,2.463,10.627,7.539,-297.86,32.77,1.0
3.4681612764258816,0.9701640290900085,0.505611265119833,8.42,-11.381,6.26,-297.85,32.77,1.0
5.695222342586811,0.23772724246407673,1.1795596825575854,-5.708,-4.998,13.205,-297.84,23.35,1.0
2.5174586334039337,0.16164853779037738,1.4940205564160447,6.966,-0.736,-9.033,-297.76,41.56,1.0
3.747831526843222,0.09961948187128841,1.4567877235154683,8.207,2.346,-0.654,-297.68,36.62,1.0
7.748324308610217,0.47784240713580023,1.049400565180735,17.688,-12.399,11.928,-297.62,38.66,1.0
4.700394218892709,0.3462415714491407,1.5465598165346628,3.155,12.955,12.55,-297.62,35.07,1.0
5.350037802688875,0.43232858384809414,0.7902075995543224,-4.983,9.184,-18.129,-297.61,36.22,1.0
8.754732229908576,0.13929077003240148,0.7043043958561772,2.999,10.314,15.303,-297.54,20.56,1.0
4.348758731695746,-1.5190032631717334,0.4004261483337558,2.65,-4.207,-2.966,-297.41,34.06,1.0
4.656953950609776,1.068954051267963,0.9072433900821804,20.682,5.274,-6.077,-297.37,36.12,1.0
4.9821108113830626,0.2261640301712308,1.100235598140126,5.797,-24.295,3.868,-297.31,31.51,1.0
6.028863768265127,1.2616161967498671,0.16549598484622813,4.553,-3.565,11.294,-297.28,21.67,1.0
7.496435713810931,0.18804818287105904,0.744448754806597,3.479,-0.501,0.215,-297.24,37.18,1.0
5.1091626325749315,0.5100194980218898,0.7909639615340968,-3.719,-4.791,3.848,-297.22,33.32,1.0
3.3635233845032206,0.604587712153815,0.9717211532937224,8.704,13.088,-10.546,-297.17,40.33,1.0
2.7157426031566394,0.5560707336367056,0.8858186986756617,4.572,-10.196,-10.812,-297.13,42.48,1.0
6.013452073501543,0.5003637526259099,0.8120221280214608,-14.15,8.254,-10.738,-297.12,43.17,1.0
3.69799447446856,0.3087290307793384,0.991652630337374,12.054,3.406,-1.111,-297.12,31.02,1.0
3.59547625693732,1.0698083683173267,0.49248624962273124,7.228,-12.441,-4.046,-297.11,31.44,1.0
6.384736917148584,0.15853084114741636,1.0070251773403465,5.615,-7.598,11.173,-297.05,38.9,1.0
5.474168240116484,0.15163291276113658,0.8660640241490605,-11.5,-8.069,4.822,-296.97,34.89,1.0
4.074538289389364,0.35412341759750415,1.2791114675489579,17.954,-11.183,-18.069,-296.91,39.71,1.0
4.370849841094978,0.44562310097305546,0.8033085339428815,-19.02,12.475,2.961,-296.9,33.86,1.0
5.296510983411626,0.2368092459958059,0.8946314614143481,0.684,-7.362,11.147,-296.89,30.59,1.0
6.7383576941418015,0.2705368163768127,0.9474907096229637,26.582,-13.344,-8.653,-296.82,48.53,1.0
5.533060101724903,0.9275803188783142,0.7047831306223321,14.86,-12.128,-7.843,-296.8,32.23,1.0
4.482000449185609,0.8242992441397253,0.669219615915567,19.796,1.089,-10.364,-296.73,25.87,1.0
2.0491457091676035,-1.4236797017071852,0.6824641012053961,2.743,0.209,11.95,-296.68,24.19,1.0
6.9233987321979376,0.11672514442674398,0.8752496602245765,11.989,-10.683,-10.982,-296.54,44.45,1.0
3.9279767034059656,0.9641897576975443,1.3035305764453486,3.13,1.536,-5.9,-296.53,42.27,1.0
4.010027968892486,1.5393219726694396,0.6230986349382925,9.594,15.621,5.249,-296.5,27.93,1.0
4.612232020703208,-1.4805157749414901,0.415477689770712,-12.909,-1.254,6.381,-296.47,40.09,1.0
4.112198411409644,0.6932850150715625,0.75895794350201,5.766,-13.167,-12.037,-296.44,35.12,1.0
2.499906400507827,1.1039616377385888,0.4512981543605142,11.007,-3.845,10.122,-296.41,36.92,1.0
5.107427646252074,0.9970561605708358,0.41903174764708667,-5.739,-14.813,-15.273,-296.39,31.97,1.0
8.49462437819354,0.08698258888948639,0.714596520505232,2.497,6.311,13.297,-296.38,20.14,1.0
5.691460435081667,0.23512770651701478,1.4295016421303655,11.0,14.994,13.999,-296.33,22.94,1.0
5.3675768761797915,0.14170026589895357,1.3997318587785454,-13.858,-8.41,3.214,-296.3,19.82,1.0
1.2176960324317396,-0.8298414513520338,0.4210355579154226,1.633,5.284,10.025,-296.19,29.54,1.0
3.6650926282019123,1.0188136276111868,0.6434665943473131,11.708,-10.628,-15.184,-296.17,33.27,1.0
7.395882275239378,0.33025615618731435,0.9423592176523873,18.192,-9.408,-6.572,-296.15,43.01,1.0
8.289488866202788,0.16874584234775458,0.5848835611097044,8.049,4.789,8.423,-296.06,26.2,1.0
4.408511926648265,0.5205912205057384,0.7644439130925629,-20.405,16.197,8.96,-296.03,38.18,1.0
6.95874988583438,0.3816829708344292,0.7208033887994676,4.604,15.356,-16.389,-296.01,45.45,1.0
5.534189442538085,0.08900587601305837,1.3372466660107227,-2.548,-22.02,4.805,-295.97,25.63,1.0
5.383362866211045,0.7114160653418679,0.5889090601252878,-4.185,-12.019,-14.035,-295.96,33.09,1.0
7.1624230255061025,0.44241895931938996,0.6137907001485385,6.608,-1.663,10.122,-295.9,37.85,1.0
3.9903140540563973,-1.5083921764485193,0.4883815253473552,-6.429,-12.311,5.649,-295.88,37.07,1.0
9.312829405937812,0.2621303385373929,0.8045271795925467,1.698,0.967,8.334,-295.87,31.09,1.0
1.4163195526787025,1.3761296283314008,1.750507060232541,-7.406,-16.559,-17.071,-295.84,37.51,1.0
4.575614324721873,0.6729507648052565,0.9219377685309351,1.766,-3.46,2.667,-295.83,38.07,1.0
4.499831090974416,0.7867065372787057,0.6562217883574353,18.601,-0.396,-10.716,-295.81,25.2,1.0
6.206388688593392,0.20861392021723213,0.9067703423434862,19.364,1.182,9.804,-295.73,39.14,1.0
4.628915242494725,0.6831835879024855,1.6514273755667566,3.885,5.667,3.958,-295.7,26.8,1.0
7.454643423484452,0.3688068366236498,0.6375876383729687,26.856,11.147,-10.169,-295.69,41.97,1.0
7.593601550838706,0.26397933065804097,0.7039639225880698,2.706,2.179,0.997,-295.68,37.02,1.0
6.564135521407217,0.5706209473167392,0.7699327976145185,-5.095,4.446,-16.166,-295.66,42.54,1.0
2.5173437188631986,0.8962199222190649,1.149265807560892,5.347,-9.139,-11.193,-295.62,43.62,1.0
6.662254431189191,-0.0126559331267597,1.0066538349458023,4.812,7.137,-5.594,-295.51,40.6,1.0
7.140547059217521,0.4074456046825492,0.6102725833686132,7.33,-3.06,9.326,-295.5,38.84,1.0
4.6820038833495214,0.3449214174889807,1.312239731872843,9.312,-8.476,-8.144,-295.36,29.31,1.0
7.267811725175606,-0.0972476238953016,0.7437856680672743,3.043,-16.687,-15.93,-295.29,43.31,1.0
4.960895171125872,0.13464993113336204,1.1501796196090586,-3.933,-22.533,-1.229,-295.27,26.55,1.0
4.047330348575466,0.447718561666116,0.6907284058865101,2.339,-16.103,1.769,-295.23,28.78,1.0
1.9975645192333589,0.9483225061751914,1.2523026818007787,0.009,3.762,5.003,-295.21,37.38,1.0
6.178586481113621,0.8387472632904756,0.5930820083307641,25.483,7.894,12.665,-295.21,32.06,1.0
6.1449006425653465,0.4545552509232023,0.6975661722174888,-6.567,-0.15,-8.138,-295.18,40.21,1.0
4.044250108326635,0.5062010788672107,1.3357925814902358,10.989,-10.655,-22.768,-295.12,43.55,1.0
3.170639962373527,0.7717289383033257,0.5619923900254039,15.868,12.953,9.956,-295.11,34.6,1.0
4.503148468371879,1.3297321915565232,0.2995879702421181,-5.458,-7.771,-0.816,-295.02,32.52,1.0
6.137298016277195,0.19369095257645094,0.8670550535678371,-2.108,-3.61,7.848,-294.93,40.08,1.0
7.605711478178751,0.17119503464987326,0.9564642246219622,14.224,-17.923,-22.474,-294.91,45.64,1.0
7.8270254368374195,0.32044657073896116,0.8110564029310635,-10.696,13.185,7.657,-294.89,41.77,1.0
6.204273301676837,0.11306508939277611,0.6904787013683141,4.469,2.518,7.772,-294.85,39.63,1.0
4.254942327823022,0.3880168956858461,0.6908108891615066,-16.461,13.106,-4.221,-294.84,28.67,1.0
5.3250659405213,0.5593045126919517,1.110530764738086,14.595,-14.829,4.14,-294.82,40.55,1.0
5.993650064142884,0.6886643229922516,0.9574167989448382,4.211,1.22,-9.924,-294.81,43.54,1.0
2.8300035733192987,-1.4910431619370037,0.39735656982571277,5.851,4.897,-0.298,-294.75,30.87,1.0
5.055559761559544,0.3562585997816073,1.5972870953211715,4.566,18.988,1.932,-294.73,36.46,1.0
1.942053676420917,0.008786494231144347,0.7874055041083244,4.82,7.38,-6.293,-294.69,39.9,1.0
4.7451431561229,0.5283623629798763,1.2925867649727691,-1.86,-6.625,11.049,-294.68,33.65,1.0
2.9733608153232933,0.8906683016463399,0.6925915897361136,-6.696,-0.467,-14.938,-294.57,39.21,1.0
7.241735366409077,0.5442178336377514,0.36800071066935847,-1.053,-0.874,-12.338,-294.52,43.0,1.0
6.540474035542072,0.2969595206677935,0.8673788717364168,-9.581,-4.217,4.493,-294.52,44.36,1.0
4.501966407671208,-1.5477136520419845,0.20438767916329798,0.385,-18.151,5.292,-294.45,36.68,1.0
7.16641081804553,0.03555418627562604,1.1644614766145132,3.883,2.22,9.307,-294.43,40.76,1.0
4.401484679582561,1.0393445627926798,0.23960705639992155,-0.65,-19.861,1.057,-294.42,31.88,1.0
1.7579812247006508,0.7093756139908212,1.4845223226909774,-10.393,-0.577,-10.179,-294.4,36.24,1.0
4.131862132416812,0.3386970186252589,0.14658593772295384,-2.611,-13.989,-1.298,-294.39,32.96,1.0
2.4109471211538422,0.849306741185774,1.0653906676446148,3.343,-7.88,-11.081,-294.37,42.71,1.0
4.280630944113263,1.4805670336491563,0.4091821250496063,11.145,5.747,-1.644,-294.35,30.02,1.0
6.959693252766245,0.3166494287950062,0.7754313901549253,-8.081,6.931,2.974,-294.34,43.76,1.0
3.7111312246672172,1.241318963403506,0.4610297956928038,6.343,-7.625,-5.167,-294.31,29.67,1.0
3.783644223562781,0.15468391513949245,1.1675000075191773,11.09,2.811,4.458,-294.25,28.99,1.0
4.604829221903891,0.6285075279004663,0.6720518438463277,13.643,-0.399,-12.974,-294.2,25.12,1.0
2.039817937022812,0.1527277212305991,1.0553689633674537,4.373,6.929,-9.495,-294.18,40.56,1.0
3.0848207831736354,0.5081519931498373,1.604480503580204,5.013,-1.864,-9.435,-294.14,39.85,1.0
8.526201832398762,0.4442920559422028,1.0149329016280835,16.736,-13.427,11.732,-294.12,39.38,1.0
5.556526156205872,0.26651612641865485,1.1587336207025813,-6.546,-7.438,8.09,-294.06,24.27,1.0
6.115888225842588,0.8373591231576514,0.6358976568436604,2.219,8.862,-9.995,-294.04,29.4,1.0
6.638861607022698,0.41950486883826776,1.5154302439423997,21.752,12.495,3.117,-294.02,39.81,1.0
5.860232367935592,0.1563495956470598,1.4966596980513107,2.929,12.701,13.992,-293.88,20.94,1.0
3.1154162748820586,1.0775210221579692,0.6083478018146262,-2.365,6.732,-14.617,-293.82,34.62,1.0
8.728917193100184,0.33017633578787714,0.8382860076231391,8.829,-26.107,-2.756,-293.8,46.92,1.0
6.931533036702631,0.5580491711129957,0.4027380724209146,-4.352,3.856,-14.271,-293.8,42.47,1.0
2.775797956570327,0.08508911503078948,1.594323264100284,6.921,1.575,-8.3,-293.61,41.04,1.0
4.08892977129713,0.41366273872359277,1.3236796582259682,27.104,-1.335,-9.171,-293.6,39.99,1.0
4.209974633403389,0.42272305936928767,1.2783070674913701,25.368,-5.532,-9.35,-293.6,39.06,1.0
6.8346768021977455,0.5703143014501264,0.751119135742335,-2.496,6.322,-16.402,-293.5,41.32,1.0
7.023835518660727,0.6910422630113316,0.5263485570574024,3.158,-8.344,-12.778,-293.49,37.73,1.0
5.706619612327424,0.451659892264557,0.3764293621046245,-0.549,3.32,4.046,-293.25,24.98,1.0
4.03037204644931,0.7774718680271421,0.6350411833474701,-9.222,10.951,-7.257,-293.23,29.76,1.0
3.32599508804508,0.9623939019553661,0.7097268354601036,22.535,-1.7,10.164,-293.2,36.28,1.0
2.621521900194618,0.9189027560085914,1.1684629736512941,-4.449,20.753,-9.904,-293.18,44.29,1.0
7.152067594779848,0.25263630163805356,0.74762950452134,5.002,-12.225,11.216,-293.14,43.22,1.0
7.2563967588052956,0.3606903880686737,0.700277698048531,-1.092,10.654,-2.984,-293.03,40.88,1.0
2.317965191067372,0.08379913106259877,0.3173350522117937,8.531,19.648,-1.771,-293.02,40.96,1.0
4.804508711887199,0.4178164790844719,1.47469694269379,10.891,-1.279,-5.873,-292.99,31.11,1.0
7.00217456009917,-0.059535078290347244,1.316402320346962,3.443,8.442,15.207,-292.96,40.03,1.0
5.58906470220197,0.3369494423678523,1.0996402153796045,-1.754,-2.775,-2.628,-292.9,28.98,1.0
5.63589358846492,0.14296886555493962,1.3753075369103143,2.878,-20.299,9.022,-292.86,24.84,1.0
3.608399176546298,1.0566822922062926,0.4832317692649279,6.986,-13.089,-3.777,-292.79,31.71,1.0
5.947928737905323,0.39499527296230297,1.2191907437178078,1.033,-3.623,12.636,-292.78,24.15,1.0
5.1433638491360885,0.9899732825634195,0.4289034025907664,-5.429,-14.105,-16.184,-292.75,32.13,1.0
5.162314367655267,0.16241869857215027,1.3752165233536893,-11.923,-10.583,5.043,-292.74,20.78,1.0
1.5590023383240963,0.5369884507659843,1.508871025021821,3.727,9.943,9.072,-292.7,32.86,1.0
5.039585229054073,-1.414212119558901,0.3268879716620301,15.458,-21.241,-17.127,-292.7,46.51,1.0
6.58901578359773,0.45244709067922056,0.4930083695954557,10.851,-4.245,-6.892,-292.68,38.37,1.0
6.27485752196016,0.201679699061287,0.9496548422383374,0.08,-8.431,10.391,-292.67,40.32,1.0
6.452452476895897,0.28333855895674526,0.8704850489519197,-9.003,-4.618,4.903,-292.64,43.94,1.0
2.6846289462419195,0.48832636685908853,1.4254532142155945,-0.98,6.918,-12.839,-292.63,43.2,1.0
6.966202887865096,0.5647568834900489,0.7210815890333189,1.739,1.414,6.302,-292.63,34.71,1.0
7.320332317880111,0.2921386471968668,1.298384896577202,-3.057,6.017,-3.096,-292.59,29.71,1.0
4.39084506086243,0.7885876248740628,1.7377022095094288,7.911,5.937,-14.577,-292.55,30.19,1.0
6.429512978422238,0.2468285073275123,1.2450691629418387,2.814,-3.649,9.992,-292.51,25.17,1.0
2.786179251250716,0.6240075254082071,0.8042638874398983,13.745,-10.373,-9.548,-292.5,41.45,1.0
1.7106871229128955,-0.5165342422673601,0.6856914636412499,1.337,6.249,17.654,-292.48,40.77,1.0
5.307005897905146,0.4247719431792718,0.8129233159507488,-7.378,8.679,-17.316,-292.45,36.51,1.0
4.338304796680381,0.7517232794760323,0.6177879900680725,18.849,-3.138,-5.918,-292.42,23.58,1.0
4.703004447999172,1.0618554553345703,0.5724045901526098,7.403,16.151,-4.912,-292.38,24.89,1.0
3.8297302651753427,0.21223398551413414,1.170446813140789,10.812,2.513,2.194,-292.38,29.71,1.0
7.4233816376231125,0.3811898070295056,0.6406432560667766,7.567,-0.599,-2.245,-292.36,37.23,1.0
4.071813832163745,0.4968702246383351,0.8179112770110979,6.101,-17.638,-7.048,-292.17,34.78,1.0
4.688818908264638,-1.5002308729488512,0.33663666770868966,2.527,-1.58,-2.393,-292.14,34.33,1.0
4.1717545844524455,0.7083933377663643,0.736833994180978,4.052,-13.089,-12.854,-292.09,34.37,1.0
4.708479511615189,0.4815528700864016,0.4712416880020772,-3.296,20.011,-13.885,-291.99,24.52,1.0
5.059020409189905,0.11397316575633913,1.489824627577593,3.283,4.452,8.264,-291.97,21.37,1.0
3.5469610769361424,0.5433364343046181,1.1761016582568038,6.02,3.763,-22.054,-291.96,44.44,1.0
4.978766943792408,0.4254282341814313,0.7011313064218347,4.712,3.696,-2.729,-291.92,22.85,1.0
6.622017675520052,0.5169775542981966,0.34311892686018064,-9.048,2.747,-6.717,-291.83,39.14,1.0
6.519948830190311,0.29248225513329246,0.8815716318822896,-8.808,-5.627,4.974,-291.75,44.06,1.0
3.49937256738976,1.0633378021633162,1.0225676812764364,4.58,0.345,-5.706,-291.68,38.39,1.0
6.621735700388531,0.07848264964971326,1.031259796443767,5.421,5.45,-1.948,-291.65,38.02,1.0
5.713649523964521,0.2370299762256758,0.7231170854021789,-5.951,0.652,-14.625,-291.63,38.48,1.0
4.064604297468574,1.2899965302356644,0.6042190221275403,7.137,-0.913,-10.744,-291.62,26.1,1.0
3.4416054921504298,0.5754632699365752,0.8235613115456326,-6.224,-9.959,-10.029,-291.56,38.32,1.0
5.691587309749364,0.799792053402083,0.6051737419974307,-1.584,5.562,-14.927,-291.55,30.26,1.0
3.462708043973676,0.3445111718928047,0.12059307131292143,13.9,10.733,-2.032,-291.54,37.65,1.0
6.703603050979376,0.3175746220043839,0.8522920501174012,-10.086,-2.397,2.892,-291.38,44.77,1.0
3.3349871924191854,0.9582416203222794,0.6968564822071373,22.149,-2.014,10.886,-291.37,36.12,1.0
6.545803730879808,0.5698537809853147,0.7668748371033545,-5.293,4.411,-15.959,-291.36,42.41,1.0
1.63991625871567,1.2899453067615807,1.5731013245818946,-15.15,-7.282,-2.246,-291.36,34.76,1.0
6.308336356893155,0.7233660419911021,0.882983468124945,2.18,5.347,9.119,-291.33,37.96,1.0
6.765483533074336,0.35123111983194577,0.6192291141182815,8.657,-0.913,7.282,-291.33,40.02,1.0
3.284563735110037,0.18099780305723398,1.66881705023289,26.224,-4.32,-1.805,-291.32,44.53,1.0
3.1052605740903614,0.5950013958955827,0.9660094801086453,9.096,15.574,-7.739,-291.26,41.17,1.0
1.6517324133769369,1.1874635679328325,1.2477778680845115,3.712,-8.973,-10.448,-291.16,36.03,1.0
5.851459500167458,0.27455919740437207,0.6497577021786192,-3.755,1.112,-17.595,-291.16,39.68,1.0
5.170152909895412,-1.5576918641232318,0.6297326380914516,17.558,-12.634,11.65,-291.14,38.85,1.0
